geneid,GOid
Tatro_006272-T1,GO:0004825;GO:0006431;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0000166
Tatro_000010-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_009387-T1,GO:0005515
Tatro_009399-T1,GO:0005515
Tatro_006869-T1,GO:0003824;GO:0009116
Tatro_004971-T1,GO:0004553;GO:0005975
Tatro_002399-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_010784-T1,GO:0016491;GO:0008152
Tatro_008553-T1,GO:0005975
Tatro_005177-T1,GO:0003676
Tatro_003557-T1,GO:0003824
Tatro_002738-T1,GO:0016021;GO:0055085
Tatro_005527-T1,GO:0016740;GO:0003824;GO:0033014;GO:0009058;GO:0030170;GO:0008152;GO:0003870
Tatro_006345-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004167-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_008905-T1,GO:0005524;GO:0051082;GO:0006457
Tatro_007513-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114;GO:0020037
Tatro_006233-T1,GO:0006423;GO:0006418;GO:0005524;GO:0004812;GO:0004817;GO:0000166
Tatro_000588-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_000641-T1,GO:0046872;GO:0003676
Tatro_001892-T1,GO:0055085
Tatro_006754-T1,GO:0006508;GO:0004190
Tatro_002387-T1,GO:0006629
Tatro_008101-T1,GO:0055114;GO:0016491
Tatro_009626-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008077-T1,GO:0005509;GO:0055085;GO:0016020
Tatro_009669-T1,GO:0020037
Tatro_004293-T1,GO:0006412;GO:0005840;GO:0003735
Tatro_003651-T1,GO:0005524
Tatro_007875-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_010321-T1,GO:0006281;GO:0003824;GO:0006284;GO:0003723
Tatro_005395-T1,GO:0004488;GO:0003824;GO:0055114;GO:0009396
Tatro_001063-T1,GO:0016887;GO:0016020;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_001457-T1,GO:0005737;GO:0019299;GO:0016857
Tatro_011240-T1,GO:0016712;GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_010855-T1,GO:0003824;GO:0033961
Tatro_003062-T1,GO:0003824;GO:0008152
Tatro_001415-T1,GO:0003824
Tatro_000704-T1,GO:0016831;GO:0003824;GO:0000287;GO:0030976
Tatro_000332-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_007198-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008537-T1,GO:0016021;GO:0055085
Tatro_003760-T1,GO:0006636;GO:0006629;GO:0055114;GO:0016021;GO:0020037;GO:0016717;GO:0004768
Tatro_004358-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_011938-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001502-T1,GO:0016491;GO:0008152
Tatro_005555-T1,GO:0006629;GO:0005737;GO:0016627;GO:0016021
Tatro_002770-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0016021
Tatro_009832-T1,GO:0003682
Tatro_005467-T1,GO:0000105;GO:0003949;GO:0003824;GO:0008152
Tatro_004360-T1,GO:0006396;GO:0003723
Tatro_008572-T1,GO:0003824;GO:0033961
Tatro_001709-T1,GO:0008610;GO:0016740;GO:0004310;GO:0009058;GO:0016021;GO:0016765
Tatro_001788-T1,GO:0003847;GO:0016042
Tatro_001173-T1,GO:0003824;GO:0016491;GO:0055114;GO:0008152;GO:0016903
Tatro_008440-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_003856-T1,GO:0005515;GO:0008270
Tatro_007029-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_002583-T1,GO:0007165;GO:0005488
Tatro_010940-T1,GO:0005488
Tatro_008087-T1,GO:0016491;GO:0008152
Tatro_010225-T1,GO:0003824;GO:0030170;GO:0009058
Tatro_000215-T1,GO:0007018;GO:0019825;GO:0008017;GO:0003777;GO:0005524;GO:0020037
Tatro_011242-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006119-T1,GO:0006508;GO:0004190
Tatro_002652-T1,GO:0005515
Tatro_002946-T1,GO:0045735
Tatro_005810-T1,GO:0003824;GO:0008134;GO:0005634;GO:0008152
Tatro_009077-T1,GO:0005515;GO:0008270
Tatro_000605-T1,GO:0003700;GO:0043565;GO:0006355
Tatro_007892-T1,GO:0000287;GO:0051287;GO:0055114;GO:0016616
Tatro_006028-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_002933-T1,GO:0006508;GO:0008235;GO:0004177
Tatro_008240-T1,GO:0015629;GO:0005622;GO:0003779;GO:0030042
Tatro_005562-T1,GO:0016787
Tatro_007403-T1,GO:0005515
Tatro_000781-T1,GO:0005515
Tatro_001150-T1,GO:0055085
Tatro_009642-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000687-T1,GO:0016579;GO:0036459;GO:0006511
Tatro_005691-T1,GO:0015991;GO:0033179;GO:0015078
Tatro_005672-T1,GO:0005488
Tatro_005971-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_010232-T1,GO:0004497;GO:0016705;GO:0055114
Tatro_008346-T1,GO:0005515
Tatro_003636-T1,GO:0035091;GO:0030904;GO:0042147;GO:0015031
Tatro_000871-T1,GO:0004181;GO:0004180;GO:0008270;GO:0006508
Tatro_001883-T1,GO:0005509;GO:0016020
Tatro_011382-T1,GO:0046872
Tatro_010164-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_005537-T1,GO:0006561;GO:0055114;GO:0004735
Tatro_006168-T1,GO:0003824;GO:0004648;GO:0006564
Tatro_004179-T1,GO:0006744;GO:0005743
Tatro_005526-T1,GO:0005524
Tatro_009115-T1,GO:0005515
Tatro_001135-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000250-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_008357-T1,GO:0005515
Tatro_000159-T1,GO:0004721;GO:0005634;GO:0006397
Tatro_007865-T1,GO:0005515
Tatro_004455-T1,GO:0005515
Tatro_011615-T1,GO:0003676;GO:0000166
Tatro_005369-T1,GO:0003676;GO:0000166
Tatro_005294-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_000919-T1,GO:0030163;GO:0016787;GO:0005524;GO:0005737
Tatro_010117-T1,GO:0016021;GO:0055085
Tatro_000719-T1,GO:0001522;GO:0031429;GO:0042254
Tatro_005665-T1,GO:0005515
Tatro_010890-T1,GO:0005515
Tatro_000805-T1,GO:0016846;GO:0008152
Tatro_010235-T1,GO:0005515;GO:0005737
Tatro_004949-T1,GO:0005839;GO:0004298;GO:0051603;GO:0004175
Tatro_011281-T1,GO:0004553;GO:0005975
Tatro_011592-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_001281-T1,GO:0016491;GO:0008152
Tatro_006439-T1,GO:0005515
Tatro_007586-T1,GO:0005509;GO:0016020;GO:0004571
Tatro_003550-T1,GO:0033897;GO:0003723
Tatro_001896-T1,GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_000373-T1,GO:0016021;GO:0055085
Tatro_001022-T1,GO:0016740;GO:0003824;GO:0004372;GO:0030170;GO:0006544;GO:0006563
Tatro_008850-T1,GO:0004150;GO:0006760
Tatro_011671-T1,GO:0006886;GO:0016192
Tatro_006308-T1,GO:0016020;GO:0015031
Tatro_008864-T1,GO:0003824;GO:0006284;GO:0006281
Tatro_009918-T1,GO:0003676
Tatro_004147-T1,GO:0004129;GO:0005751;GO:0005743
Tatro_002314-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_000524-T1,GO:0003824;GO:0004540;GO:0008033
Tatro_009532-T1,GO:0030151;GO:0016491;GO:0042128;GO:0055114
Tatro_011594-T1,GO:0016415;GO:0009107;GO:0006464;GO:0005737
Tatro_002761-T1,GO:0055114;GO:0016491
Tatro_001641-T1,GO:0016491
Tatro_004835-T1,GO:0016787;GO:0008152
Tatro_005114-T1,GO:0005515;GO:0003677;GO:0016491;GO:0055114
Tatro_000615-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_006464-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_010617-T1,GO:0005525
Tatro_009813-T1,GO:0003824;GO:0050660;GO:0055114;GO:0008033;GO:0017150
Tatro_011335-T1,GO:0005515
Tatro_009745-T1,GO:0004553;GO:0005975
Tatro_010863-T1,GO:0016021;GO:0055085
Tatro_000199-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011332-T1,GO:0055085;GO:0016020;GO:0046873;GO:0030001
Tatro_008762-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_009781-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011836-T1,GO:0016836;GO:0008152
Tatro_005953-T1,GO:0008610
Tatro_004575-T1,GO:0016887;GO:0016020;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_003747-T1,GO:0006259;GO:0003677;GO:0006265;GO:0005524;GO:0003918
Tatro_009409-T1,GO:0030163;GO:0016787;GO:0005524;GO:0005737
Tatro_011691-T1,GO:0016624;GO:0043231;GO:0006086;GO:0008152;GO:0004739
Tatro_005424-T1,GO:0005509
Tatro_000096-T1,GO:0005515;GO:0008270
Tatro_001147-T1,GO:0005509
Tatro_005818-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_009537-T1,GO:0016021;GO:0055085
Tatro_000954-T1,GO:0006886;GO:0005515;GO:0016192;GO:0005488
Tatro_008176-T1,GO:0016021;GO:0055085
Tatro_002284-T1,GO:0003824
Tatro_006205-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_006905-T1,GO:0003824;GO:0009098;GO:0003852;GO:0019752;GO:0046912
Tatro_000406-T1,GO:0003677
Tatro_008396-T1,GO:0043115;GO:0019354;GO:0055114;GO:0006779
Tatro_003319-T1,GO:0003755;GO:0006457;GO:0000413
Tatro_002556-T1,GO:0003824;GO:0016791;GO:0008152
Tatro_005219-T1,GO:0008168;GO:0009452;GO:0001510
Tatro_006566-T1,GO:0006413
Tatro_011949-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_004491-T1,GO:0003824;GO:0005992
Tatro_008200-T1,GO:0005634;GO:0003676;GO:0006397;GO:0003723;GO:0000166
Tatro_002843-T1,GO:0005524
Tatro_005515-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_008142-T1,GO:0003729;GO:0006378;GO:0005849
Tatro_002435-T1,GO:0016491;GO:0008677;GO:0055114;GO:0050661
Tatro_002736-T1,GO:0055114;GO:0016491;GO:0005507
Tatro_008616-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_009593-T1,GO:0016758
Tatro_001166-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_007835-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_011464-T1,GO:0005515;GO:0048312
Tatro_003794-T1,GO:0051536;GO:0016226;GO:0051539;GO:0005524
Tatro_002344-T1,GO:0016787
Tatro_004237-T1,GO:0008080
Tatro_004081-T1,GO:0006396;GO:0004000;GO:0003723
Tatro_005083-T1,GO:0006777;GO:0046872;GO:0051536;GO:0051539;GO:0003824;GO:0019008
Tatro_001801-T1,GO:0032040;GO:0006364
Tatro_001006-T1,GO:0005634;GO:0006333
Tatro_001103-T1,GO:0005634
Tatro_001683-T1,GO:0030071;GO:0031145;GO:0005680
Tatro_005204-T1,GO:0042555;GO:0003677;GO:0006270;GO:0005634;GO:0006260;GO:0005524;GO:0003678
Tatro_002914-T1,GO:0006351;GO:0005634;GO:0003677;GO:0008270
Tatro_009221-T1,GO:0009058;GO:0016779
Tatro_002324-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_010037-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_003466-T1,GO:0000145;GO:0006887
Tatro_011213-T1,GO:0003676;GO:0000166
Tatro_002247-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_005063-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_008702-T1,GO:0008168
Tatro_009961-T1,GO:0016846;GO:0008152
Tatro_003739-T1,GO:0005536;GO:0004396;GO:0046835;GO:0005524;GO:0005975;GO:0001678;GO:0016773
Tatro_009345-T1,GO:0005488
Tatro_010831-T1,GO:0005515
Tatro_011402-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_007551-T1,GO:0003779
Tatro_011865-T1,GO:0008660;GO:0030170;GO:0009310
Tatro_010175-T1,GO:0055114;GO:0016491
Tatro_007922-T1,GO:0006351;GO:0005634;GO:0003899
Tatro_000715-T1,GO:0008080
Tatro_011199-T1,GO:0004553;GO:0005975
Tatro_000876-T1,GO:0055114;GO:0016491;GO:0008152;GO:0016620
Tatro_007687-T1,GO:0006464;GO:0016787;GO:0005524
Tatro_001965-T1,GO:0016791
Tatro_001114-T1,GO:0016491;GO:0008152
Tatro_008687-T1,GO:0006470;GO:0016791;GO:0004725;GO:0016311;GO:0008138
Tatro_011236-T1,GO:0006629;GO:0008081
Tatro_004093-T1,GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_006278-T1,GO:0005515;GO:0046872;GO:0008270;GO:0005524
Tatro_007288-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_003204-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_011049-T1,GO:0006629;GO:0016021;GO:0016491
Tatro_008869-T1,GO:0006470;GO:0016791;GO:0004725;GO:0016311;GO:0008138
Tatro_006043-T1,GO:0016021
Tatro_003780-T1,GO:0006468;GO:0004674;GO:0005524
Tatro_000762-T1,GO:0005515;GO:0009058;GO:0016779;GO:0005488
Tatro_011721-T1,GO:0003824;GO:0008152
Tatro_008145-T1,GO:0008270;GO:0003676
Tatro_006320-T1,GO:0016021;GO:0055085
Tatro_003391-T1,GO:0016021
Tatro_003389-T1,GO:0005525
Tatro_006569-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_010728-T1,GO:0032040
Tatro_006873-T1,GO:0055085;GO:0015385;GO:0006814;GO:0016021;GO:0015299;GO:0006812;GO:0006885
Tatro_003454-T1,GO:0006351
Tatro_010371-T1,GO:0005515
Tatro_000383-T1,GO:0055114;GO:0016491
Tatro_008331-T1,GO:0008152;GO:0008168
Tatro_011652-T1,GO:0004557;GO:0003824;GO:0005975;GO:0004553
Tatro_010288-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_003278-T1,GO:0003677;GO:0006351;GO:0046983;GO:0003899
Tatro_001578-T1,GO:0005737;GO:0004414;GO:0009086
Tatro_010654-T1,GO:0006413;GO:0003743;GO:0005737;GO:0003723
Tatro_004623-T1,GO:0016491;GO:0008152
Tatro_010497-T1,GO:0055114;GO:0016491
Tatro_001924-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_002939-T1,GO:0003824;GO:0005975
Tatro_011977-T1,GO:0055114;GO:0016491
Tatro_008443-T1,GO:0016491;GO:0008152
Tatro_001396-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_001591-T1,GO:0006508;GO:0004252
Tatro_010083-T1,GO:0009055;GO:0020037
Tatro_009124-T1,GO:0006508;GO:0008233
Tatro_006341-T1,GO:0006886;GO:0006810;GO:0030131;GO:0016192
Tatro_007420-T1,GO:0004814;GO:0006420;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0000166
Tatro_007445-T1,GO:0015986;GO:0046961;GO:0016820;GO:0015991;GO:0046933;GO:0045261;GO:0046034;GO:0005524;GO:0033178;GO:0015992
Tatro_005596-T1,GO:0046872;GO:0003676
Tatro_006956-T1,GO:0016491;GO:0008152
Tatro_009332-T1,GO:0016787;GO:0008152
Tatro_000597-T1,GO:0004471;GO:0051287;GO:0055114;GO:0006108;GO:0004470
Tatro_009136-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000732-T1,GO:0003676
Tatro_001509-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000941-T1,GO:0003824;GO:0008152
Tatro_003734-T1,GO:0003824;GO:0009116
Tatro_003846-T1,GO:0003824;GO:0030151;GO:0030170
Tatro_011985-T1,GO:0003824;GO:0008270
Tatro_002123-T1,GO:0005622;GO:0005525;GO:0007264
Tatro_001652-T1,GO:0016491;GO:0008152
Tatro_009631-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_002790-T1,GO:0005515
Tatro_004396-T1,GO:0016831;GO:0003824;GO:0000287;GO:0030976
Tatro_007719-T1,GO:0005515;GO:0005634;GO:0003676
Tatro_004363-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005776-T1,GO:0016021;GO:0055085
Tatro_011994-T1,GO:0006508;GO:0004252
Tatro_002808-T1,GO:0016491;GO:0008152
Tatro_002136-T1,GO:0016021;GO:0055085
Tatro_010141-T1,GO:0055085;GO:0016020;GO:0005509;GO:0005216;GO:0006811
Tatro_002242-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_008692-T1,GO:0006508;GO:0004252
Tatro_011071-T1,GO:0020037;GO:0016705;GO:0005506;GO:0055114
Tatro_004604-T1,GO:0008080
Tatro_005802-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_008397-T1,GO:0046872
Tatro_009688-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_009116-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004515-T1,GO:0055114;GO:0016491;GO:0005507
Tatro_009062-T1,GO:0016791;GO:0004725;GO:0016311
Tatro_002594-T1,GO:0016491;GO:0008152
Tatro_001259-T1,GO:0055114;GO:0016491
Tatro_007103-T1,GO:0005783;GO:0016491;GO:0030497;GO:0008152;GO:0045703
Tatro_009775-T1,GO:0006886;GO:0005515;GO:0015450;GO:0005741
Tatro_010227-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_002334-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_007240-T1,GO:0007094
Tatro_004371-T1,GO:0055114;GO:0016491
Tatro_004818-T1,GO:0016624;GO:0008152
Tatro_005224-T1,GO:0016272;GO:0006457;GO:0051082
Tatro_011546-T1,GO:0003677;GO:0006351;GO:0003676;GO:0008270;GO:0003899
Tatro_005901-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_003548-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006421-T1,GO:0016021;GO:0051205
Tatro_005269-T1,GO:0032259;GO:0003676;GO:0008168
Tatro_008551-T1,GO:0007018;GO:0008017;GO:0003777;GO:0005524
Tatro_006828-T1,GO:0003824;GO:0008152
Tatro_005494-T1,GO:0046872;GO:0003677;GO:0006351;GO:0005634;GO:0008270;GO:0003676
Tatro_006606-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_004824-T1,GO:0008158;GO:0016020
Tatro_004261-T1,GO:0046872;GO:0003684;GO:0006281
Tatro_011878-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006931-T1,GO:0045454;GO:0006412;GO:0008168
Tatro_009698-T1,GO:0016846;GO:0008152
Tatro_006699-T1,GO:0031011
Tatro_011964-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005346-T1,GO:0016742;GO:0009058
Tatro_001566-T1,GO:0003824;GO:0008152
Tatro_002844-T1,GO:0000287;GO:0016829;GO:0010333
Tatro_002104-T1,GO:0016810
Tatro_011390-T1,GO:0046872;GO:0055114;GO:0016491
Tatro_004663-T1,GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_001117-T1,GO:0016887;GO:0005524
Tatro_005627-T1,GO:0005524
Tatro_002232-T1,GO:0046982;GO:0003677;GO:0006334;GO:0005634;GO:0000786
Tatro_011612-T1,GO:0046982;GO:0003677;GO:0006334;GO:0005634;GO:0000786
Tatro_007415-T1,GO:0000287;GO:0004634;GO:0006096;GO:0000015
Tatro_004630-T1,GO:0016021;GO:0005215;GO:0055085;GO:0016020
Tatro_004957-T1,GO:0005515
Tatro_007618-T1,GO:0003824
Tatro_011346-T1,GO:0005524
Tatro_005392-T1,GO:0005515
Tatro_004145-T1,GO:0005543;GO:0003779
Tatro_010745-T1,GO:0005488;GO:0016070
Tatro_008217-T1,GO:0005524;GO:0003678
Tatro_008212-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_002562-T1,GO:0005515
Tatro_007683-T1,GO:0070403
Tatro_008755-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_011927-T1,GO:0004553;GO:0005975
Tatro_007523-T1,GO:0016746;GO:0008152
Tatro_000555-T1,GO:0005515;GO:0016192;GO:0016020
Tatro_005594-T1,GO:0000902
Tatro_002200-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001689-T1,GO:0005515;GO:0008080
Tatro_010824-T1,GO:0016491;GO:0008152
Tatro_000669-T1,GO:0005488
Tatro_004110-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001687-T1,GO:0005634;GO:0006281
Tatro_008799-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_009061-T1,GO:0016787
Tatro_008473-T1,GO:0003824;GO:0008152
Tatro_001442-T1,GO:0004012;GO:0015914;GO:0046872;GO:0000287;GO:0005524;GO:0016021;GO:0000166
Tatro_003003-T1,GO:0016491;GO:0008152
Tatro_009954-T1,GO:0016787
Tatro_003884-T1,GO:0003824;GO:0055114;GO:0018580
Tatro_005930-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0016021
Tatro_006730-T1,GO:0016879;GO:0005524;GO:0008033;GO:0005737;GO:0000166
Tatro_001549-T1,GO:0016491;GO:0050660;GO:0055114;GO:0004499;GO:0050661
Tatro_007283-T1,GO:0016021;GO:0055085
Tatro_000062-T1,GO:0016787;GO:0048037;GO:0004724
Tatro_002934-T1,GO:0016491;GO:0008152
Tatro_000488-T1,GO:0003684;GO:0006281
Tatro_000279-T1,GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_008697-T1,GO:0005515
Tatro_006681-T1,GO:0005515;GO:0008270
Tatro_010884-T1,GO:0016021;GO:0055085
Tatro_008195-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_002683-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_001109-T1,GO:0000166
Tatro_000685-T1,GO:0006629;GO:0016021;GO:0016491
Tatro_006816-T1,GO:0008641;GO:0006464
Tatro_001601-T1,GO:0016491
Tatro_011034-T1,GO:0006308;GO:0016788;GO:0004519;GO:0003676
Tatro_005648-T1,GO:0016021;GO:0005215;GO:0055085
Tatro_005625-T1,GO:0016021;GO:0055085
Tatro_006356-T1,GO:0003824;GO:0050662
Tatro_005761-T1,GO:0005515
Tatro_004290-T1,GO:0005524;GO:0005737;GO:0006457
Tatro_001272-T1,GO:0003824;GO:0050662
Tatro_005385-T1,GO:0003824;GO:0008270
Tatro_001636-T1,GO:0003824
Tatro_008725-T1,GO:0005515;GO:0008270
Tatro_006877-T1,GO:0016773;GO:0005975
Tatro_000320-T1,GO:0016758;GO:0008152;GO:0005975;GO:0030259
Tatro_009517-T1,GO:0016627;GO:0055114;GO:0016491
Tatro_003586-T1,GO:0016021;GO:0055085
Tatro_003356-T1,GO:0003824;GO:0046872
Tatro_011013-T1,GO:0005506;GO:0020037;GO:0016705;GO:0055114
Tatro_010149-T1,GO:0016021;GO:0055085
Tatro_007898-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_003415-T1,GO:0005515;GO:0008270
Tatro_004809-T1,GO:0055085
Tatro_000466-T1,GO:0005525
Tatro_001921-T1,GO:0033014;GO:0004418;GO:0018160
Tatro_011314-T1,GO:0005515;GO:0006413;GO:0003743;GO:0005488
Tatro_004800-T1,GO:0003677;GO:0006351;GO:0005634;GO:0008270
Tatro_000050-T1,GO:0005515
Tatro_008781-T1,GO:0016021;GO:0004252
Tatro_002502-T1,GO:0005515
Tatro_000102-T1,GO:0007017;GO:0005875
Tatro_007253-T1,GO:0055085;GO:0022857;GO:0005215;GO:0016021
Tatro_001847-T1,GO:0003824;GO:0006284;GO:0006281
Tatro_003227-T1,GO:0006493;GO:0000030;GO:0016020
Tatro_000295-T1,GO:0005618;GO:0030599;GO:0042545
Tatro_001610-T1,GO:0006629;GO:0008152
Tatro_008904-T1,GO:0005507;GO:0016531;GO:0006825;GO:0005758
Tatro_011306-T1,GO:0005488
Tatro_001307-T1,GO:0005515
Tatro_006646-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005807-T1,GO:0004115;GO:0006198
Tatro_011375-T1,GO:0016491;GO:0008152
Tatro_007524-T1,GO:0016301;GO:0005975
Tatro_006015-T1,GO:0005515;GO:0042254
Tatro_008828-T1,GO:0005515
Tatro_003535-T1,GO:0005515;GO:0000266
Tatro_001778-T1,GO:0007049;GO:0016538
Tatro_011967-T1,GO:0004089;GO:0008270
Tatro_000508-T1,GO:0008080
Tatro_007073-T1,GO:0000049
Tatro_008329-T1,GO:0004553;GO:0005975
Tatro_003472-T1,GO:0055114;GO:0016491
Tatro_010397-T1,GO:0016620;GO:0016491;GO:0008152;GO:0055114
Tatro_011263-T1,GO:0006886;GO:0005515;GO:0006505;GO:0016788
Tatro_002661-T1,GO:0005634;GO:0003684;GO:0006289
Tatro_003206-T1,GO:0005488
Tatro_004893-T1,GO:0046872;GO:0003676
Tatro_000261-T1,GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_004679-T1,GO:0004553;GO:0005975
Tatro_000822-T1,GO:0003824;GO:0008152
Tatro_002177-T1,GO:0016491;GO:0008152
Tatro_010677-T1,GO:0008080
Tatro_002767-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_000519-T1,GO:0016791
Tatro_010783-T1,GO:0005515
Tatro_003141-T1,GO:0010181;GO:0016491;GO:0055114
Tatro_008753-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_002851-T1,GO:0006807;GO:0016810
Tatro_007200-T1,GO:0016021;GO:0005215;GO:0055085
Tatro_002450-T1,GO:0005515
Tatro_009037-T1,GO:0008080
Tatro_011749-T1,GO:0031177;GO:0016740;GO:0003824;GO:0016491;GO:0008152
Tatro_000027-T1,GO:0016021;GO:0055085
Tatro_003435-T1,GO:0016747;GO:0006355
Tatro_004881-T1,GO:0005515
Tatro_011495-T1,GO:0004674;GO:0004672;GO:0006468;GO:0005524
Tatro_011821-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008147-T1,GO:0003824;GO:0046872
Tatro_004850-T1,GO:0016846;GO:0008152
Tatro_003735-T1,GO:0005515;GO:0046872
Tatro_007010-T1,GO:0016021
Tatro_011461-T1,GO:0003924
Tatro_006459-T1,GO:0016846;GO:0008152
Tatro_008191-T1,GO:0034508;GO:0007059
